entity_id,entity_type,timestamp,source_ip,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,time_since_last_event_sec,ip_changed_flag,device_changed_flag,user_event_count_recent,ip_event_count_recent,entity_type_encoded,auth_method_encoded,resource_accessed_encoded,iso_score,predicted_class,risk_score
use_dea4ae17,user,2023-02-22 11:13:00,92.45.250.26,blog,token,132.9705814260102,auth -> read -> exit,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,normal,11,2,346800.0,0,0,14,0,2,3,169,0.1348982555738223,normal,99.99926
use_bff15840,user,2023-01-12 11:28:00,184.153.183.251,list/category/posts,biometric,109.18579787386211,auth -> read -> exit,Opera/8.73.(Windows NT 5.2; bho-IN) Presto/2.9.182 Version/12.00,normal,11,3,75600.0,0,0,44,0,2,0,557,0.15533068434561198,normal,99.99909
use_6d39da75,user,2023-01-14 23:00:12,52.201.83.86,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),brute_force,23,5,2.0,1,0,42,0,2,2,0,0.05319205110718361,normal,99.994835
edg_562b0f79,edge_device,2023-02-28 18:29:00,88.80.186.159,tag,biometric,89.43390128799794,auth -> read -> exit,FW_v3.0_MAC_f8:b0:87:16:eb:3f,normal,18,1,121260.0,0,0,0,0,0,0,888,0.15429600100008595,normal,99.99938
use_b864ca08,user,2023-03-16 16:10:00,222.51.1.74,category/categories/list,password,104.46103846516549,auth -> read -> exit,Mozilla/5.0 (Android 4.0.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,normal,16,3,206400.0,1,0,1,0,2,2,377,0.11109957781429142,normal,99.99913
use_28e213bc,user,2023-01-06 12:27:00,165.0.225.92,wp-content,password,126.087690625539,auth -> read -> exit,Opera/8.60.(X11; Linux x86_64; pt-PT) Presto/2.9.175 Version/10.00,normal,12,4,32040.0,0,0,14,0,2,2,1070,0.15428250260228227,normal,99.997696
edg_d6c6f45c,edge_device,2023-06-12 22:40:00,151.98.234.245,blog/posts/explore,certificate,126.90050213264874,auth -> read -> exit,FW_v3.0_MAC_36:25:08:22:07:86,normal,22,0,52800.0,1,0,1,0,0,1,226,0.034042384266884884,normal,99.991035
edg_42c21797,edge_device,2023-01-19 15:00:00,7.87.51.44,main/search,token,100.0,auth -> execute,Kali_Linux_v2023_MAC_00:00:00:00:00,device_spoofing,15,3,26700.0,0,1,1,0,0,3,675,0.13345016239297736,brute_force,99.97341
use_88ffbd40,user,2023-06-14 10:28:00,140.134.140.145,categories,certificate,160.81038465151795,auth -> read -> exit,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5; rv:1.9.4.20) Gecko/4597-03-14 19:06:43 Firefox/3.8,normal,10,2,171240.0,1,0,14,0,2,1,263,0.132876471595185,normal,99.99868
use_c6b6e4ad,user,2023-04-23 13:06:00,41.115.192.16,main,certificate,133.5190301978042,auth -> read -> exit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5o2717.0 Mobile/99K799 Safari/534.1",normal,13,6,147780.0,1,0,15,0,2,1,616,0.17516891973274562,normal,99.99925
use_c6b6e4ad,user,2023-06-26 18:48:00,41.115.192.16,main,certificate,83.09423649910576,auth -> read -> exit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5o2717.0 Mobile/99K799 Safari/534.1",normal,18,0,334020.0,0,0,15,0,2,1,616,0.11575205159181079,normal,99.9982
edg_18e19331,edge_device,2023-03-29 00:29:00,114.43.174.16,tag/blog,biometric,76.45231264350339,auth -> read -> exit,FW_v2.0_MAC_9c:d6:4f:d4:32:fa,normal,0,2,177060.0,0,0,29,0,0,0,896,0.016267630700962377,normal,99.99496
use_9261549d,user,2023-05-21 14:54:00,58.74.35.164,tag,token,116.1747606327254,auth -> read -> exit,Opera/8.74.(X11; Linux x86_64; mg-MG) Presto/2.9.175 Version/10.00,normal,14,6,22980.0,0,0,2,0,2,3,888,0.04828152396799634,normal,99.99606
use_bff15840,user,2023-06-13 06:13:00,184.153.183.251,main,certificate,128.97493701565435,auth -> read -> exit,Opera/8.73.(Windows NT 5.2; bho-IN) Presto/2.9.182 Version/12.00,normal,6,1,154980.0,0,0,44,0,2,1,616,0.13938555231116556,normal,99.99856
use_21ebfaa9,user,2023-04-30 06:04:00,91.149.43.27,categories/categories,token,130.6869936860292,auth -> read -> exit,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/531.0",normal,6,6,189060.0,0,0,1,0,2,3,277,0.07223143658720832,normal,99.99928
use_b864ca08,user,2023-06-22 21:02:00,36.252.26.8,list,password,104.43128752069568,auth -> read -> exit,Mozilla/5.0 (Android 4.0.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,normal,21,3,80460.0,0,0,1,0,2,2,537,0.06713705045716523,normal,99.999275
use_14c8b3b4,user,2023-04-12 15:18:00,106.199.240.183,app/app/tag,certificate,61.08989628416786,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:3.0; yue-HK) AppleWebKit/534.19.1 (KHTML, like Gecko) Version/5.1 Safari/534.19.1",normal,15,2,7200.0,0,0,0,0,2,1,88,0.09806407874478235,normal,99.998566
edg_9ea556aa,edge_device,2023-04-20 21:08:00,159.217.199.187,blog/tags,token,127.85505961714613,auth -> read -> exit,FW_v4.0_MAC_12:82:04:ee:93:50,normal,21,3,62760.0,0,0,15,0,0,3,249,0.15832827787372528,normal,99.99911
use_7631de9d,user,2023-07-26 01:08:00,98.20.204.213,search/tag,certificate,115.07828375371484,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),normal,1,2,176160.0,0,0,0,0,2,1,862,0.11112821725946653,normal,99.99922
edg_3acb43a3,edge_device,2023-07-01 00:32:00,117.137.222.203,tag/explore,password,144.25102290173768,auth -> read -> exit,FW_v1.0_MAC_3c:60:39:10:d6:08,normal,0,5,99480.0,0,0,1,0,0,2,921,0.04858507160703851,credential_stuffing,99.975555
use_d284f54e,user,2023-01-08 09:04:00,98.89.162.53,main/search,password,131.4580635669466,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1),normal,9,6,81240.0,0,0,3,0,2,2,675,0.08652235680917125,normal,99.99474
use_479bc637,user,2023-04-29 22:07:00,172.243.83.49,blog/tag/search,token,103.7958288160917,auth -> read -> exit,Opera/8.87.(Windows NT 10.0; ky-KG) Presto/2.9.184 Version/10.00,normal,22,5,70380.0,0,0,14,0,2,3,248,0.14563886499381468,normal,99.99951
use_aca5e2fd,user,2023-04-30 05:21:00,21.1.169.196,categories,certificate,144.4771796695345,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.859.0 Safari/533.2",normal,5,6,6360.0,1,0,30,0,2,1,263,0.1357009161966442,normal,99.99447
use_01539221,user,2023-04-04 21:51:00,194.161.187.78,tags/list,biometric,143.18245013114128,auth -> read -> exit,Opera/8.21.(Windows NT 6.1; ga-IE) Presto/2.9.170 Version/11.00,normal,21,1,126660.0,0,0,14,0,2,0,1019,0.05407060797755037,device_spoofing,97.83163
use_869bc00f,user,2023-06-08 13:44:00,112.79.254.171,main,certificate,129.00220514001884,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/5.0.4 Safari/534.23.5",normal,13,3,103800.0,0,0,1,0,2,1,616,0.13790794810721213,normal,99.99939
use_fb37afae,user,2023-05-04 11:36:00,186.63.89.223,tag,password,116.74240569516172,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),normal,11,3,72060.0,0,0,14,0,2,2,888,0.0916226405578554,normal,99.99882
use_186b2880,user,2023-02-16 16:44:00,97.31.249.30,search/wp-content,token,187.15059485312585,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),normal,16,3,343140.0,0,0,2,0,2,3,879,0.11867196188304263,normal,99.999306
use_14c8b3b4,user,2023-04-13 00:06:00,106.199.240.183,posts,token,142.7832652146775,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:3.0; yue-HK) AppleWebKit/534.19.1 (KHTML, like Gecko) Version/5.1 Safari/534.19.1",normal,0,3,31680.0,0,0,0,0,2,3,704,0.10143089192471261,normal,99.99286
use_793b4c32,user,2023-06-10 01:48:00,141.243.33.142,blog/posts,token,39.05954400383786,auth -> read -> exit,Mozilla/5.0 (Android 7.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,normal,1,5,9720.0,0,0,2,0,2,3,221,0.10443055585390737,normal,99.9987
use_34ae4abd,user,2023-01-08 11:00:26,124.134.249.50,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),brute_force,11,6,2.0,1,0,29,0,2,2,0,0.09972264802250408,normal,99.99938
edg_0bc61066,edge_device,2023-04-21 18:31:00,35.151.117.24,category/tag,password,171.0427122132111,auth -> read -> exit,FW_v3.0_MAC_14:7d:d2:5c:57:59,normal,18,4,74700.0,1,0,28,0,0,2,428,0.07555019510768068,normal,99.998924
edg_ad9fb00d,edge_device,2023-06-02 10:53:00,159.36.253.179,blog/app/category,password,133.9940907280892,auth -> read -> exit,FW_v4.0_MAC_c4:1c:03:68:9a:6c,normal,10,4,132420.0,0,0,16,0,0,2,173,-0.02447996603111291,credential_stuffing,99.963715
use_29d4beef,user,2023-03-18 23:23:00,24.163.105.158,blog/wp-content/search,password,109.18522983987988,auth -> read -> exit,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.882.0 Safari/532.0",normal,23,5,170400.0,0,0,0,0,2,2,261,0.11080870538147375,normal,99.99884
use_ab8ddeb4,user,2023-04-13 21:37:00,74.74.244.85,category/tag,certificate,63.29219409938487,auth -> read -> exit,Opera/9.24.(X11; Linux i686; nn-NO) Presto/2.9.170 Version/11.00,normal,21,3,111960.0,0,0,42,0,2,1,428,0.1752058713530753,normal,99.99945
use_93b7a886,user,2023-02-05 03:49:00,131.110.84.192,wp-content,token,82.25925914313643,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sa-IN) AppleWebKit/533.6.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.6.2",normal,3,6,82380.0,0,0,0,0,2,3,1070,0.0778497034293727,normal,99.99771
use_df0f06cb,user,2023-06-24 01:40:00,112.96.237.245,wp-content/search/list,biometric,111.26680267215372,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),normal,1,5,50640.0,1,0,15,0,2,0,1127,0.12238639495766895,normal,99.998245
use_13075157,user,2023-01-17 03:00:00,203.0.113.50,/restricted_zone_51,password,9999.0,auth -> dump_database -> zip -> exfiltrate,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1",impossible_travel,3,1,25181.0,1,1,16,41,2,2,39,0.08682347561789355,normal,99.9995
use_bd17c5e8,user,2023-06-08 19:11:00,209.53.58.56,category/posts/main,password,51.45670092760358,auth -> read -> exit,Opera/8.62.(Windows 98; Win 9x 4.90; fil-PH) Presto/2.9.183 Version/11.00,normal,19,3,232680.0,0,0,3,0,2,2,414,0.12729434354936864,normal,99.99826
ser_e1e89e7e,service_account,2023-01-14 22:00:20,27.59.178.138,/login,password,0.0,auth_failed,FW_v2.0_MAC_80:63:b9:93:25:c5,brute_force,22,5,2.0,1,0,29,0,1,2,0,-0.01589909166300052,normal,99.9933
use_956d80e4,user,2023-01-15 15:00:12,153.52.186.26,/login,password,0.0,auth_failed,Mozilla/5.0 (Android 4.1; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,credential_stuffing,15,6,112332.0,1,1,1,19,2,2,0,0.04493476680799302,normal,99.998924
use_69785221,user,2023-01-14 01:00:02,114.125.107.46,/login,password,0.0,auth_failed,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:5.0; sw-TZ) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0 Safari/535.27.7",credential_stuffing,1,5,24842.0,1,1,15,19,2,2,0,0.06223684416739539,normal,99.99879
use_eaafe543,user,2023-05-15 22:52:00,57.21.214.241,posts,password,116.3203469907714,auth -> read -> exit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/31.0.812.0 Mobile/65U281 Safari/533.2",normal,22,0,328500.0,0,0,14,0,2,2,704,0.0765714620738761,normal,99.99824
use_4de1087b,user,2023-06-20 07:32:00,148.181.135.38,tag,certificate,99.37570120789424,auth -> read -> exit,Mozilla/5.0 (Android 4.1; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,normal,7,1,4920.0,1,0,0,0,2,1,888,0.05960398338321249,normal,99.99015
edg_df92a621,edge_device,2023-04-24 01:08:00,28.97.84.236,tags,token,177.14999521230743,auth -> read -> exit,FW_v4.0_MAC_22:22:b0:7b:35:aa,normal,1,0,106980.0,0,0,2,0,0,3,984,0.09807325119052701,normal,99.99864
use_8bd88fcd,user,2023-05-15 20:30:00,48.235.79.88,tag/explore/search,password,117.5266212255254,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),normal,20,0,181980.0,0,0,2,0,2,2,928,0.048767604482860216,normal,99.9987
use_d284f54e,user,2023-01-11 04:00:03,42.66.169.27,/login,password,0.0,auth_failed,Opera/8.92.(X11; Linux i686; ko-KR) Presto/2.9.163 Version/12.00,credential_stuffing,4,2,17998.0,1,1,3,19,2,2,0,0.10319835865270255,normal,99.9978
use_34ae4abd,user,2023-05-22 16:40:00,124.64.16.182,main/list/wp-content,password,84.00013259719071,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),normal,16,0,128940.0,0,0,29,0,2,2,661,0.09352332894745863,normal,99.999405
ser_62dbc850,service_account,2023-05-10 05:37:00,199.191.244.141,categories/list/categories,biometric,92.52006391331548,auth -> read -> exit,FW_v1.0_MAC_08:a3:32:ab:4a:46,normal,5,2,199800.0,0,0,2,0,1,0,308,0.010463174484943716,normal,99.99666
use_c01f36bf,user,2023-04-23 10:05:00,44.123.68.61,search/wp-content/wp-content,password,128.88036159414432,auth -> read -> exit,Mozilla/5.0 (Android 10; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,normal,10,6,48960.0,1,0,14,0,2,2,887,0.09471723767019674,normal,99.99839
use_0a4e2552,user,2023-07-03 23:34:00,72.197.52.50,list/category,token,171.7668655833029,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mi-NZ) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.9.3",normal,23,0,113820.0,0,0,29,0,2,3,554,0.0017649893049488385,normal,99.99587
use_21ebfaa9,user,2023-04-19 14:42:00,91.149.43.27,categories/categories,password,133.01380215057029,auth -> read -> exit,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/531.0",normal,14,2,39900.0,0,0,1,0,2,2,277,0.0653487450728365,normal,99.99879
use_bdd640fb,user,2023-07-01 04:42:00,124.228.145.91,search/app,password,143.3338425516423,auth -> read -> exit,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/51.0.803.0 Safari/536.2",normal,4,5,82140.0,0,0,0,0,2,2,797,0.10653562759846041,normal,99.99839
use_5d65a441,user,2023-06-25 10:34:00,109.175.48.85,list,password,73.4663977837321,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),normal,10,6,14340.0,0,0,15,0,2,2,537,0.030586360040076754,normal,99.99944
use_46a56fe8,user,2023-04-06 19:59:00,62.253.165.84,explore,token,46.18692533711385,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),normal,19,3,87420.0,0,0,17,0,2,3,447,0.14209619522481476,normal,99.99909
use_186b2880,user,2023-01-13 16:48:00,97.31.249.30,search/wp-content,password,101.64692727284144,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),normal,16,4,27780.0,0,0,2,0,2,2,879,0.14510388487296594,normal,99.999
use_e623a689,user,2023-06-08 01:02:00,204.81.180.103,wp-content/wp-content,certificate,124.47245525354744,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/533.2",normal,1,3,17280.0,0,0,0,0,2,1,1146,0.14007146117432634,normal,99.99941
use_44945e09,user,2023-02-24 00:40:00,187.189.84.230,posts/app/blog,token,91.53753914196,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1",normal,0,4,1620.0,0,0,0,0,2,3,706,0.14050220102753402,normal,99.997665
use_d284f54e,user,2023-06-15 11:05:00,98.89.162.53,main/search,password,129.92468175895914,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1),normal,11,3,129420.0,0,0,3,0,2,2,675,0.10186137366754944,normal,99.99907
use_ec170298,user,2023-07-09 08:00:00,27.223.221.233,categories/tag/posts,biometric,147.90257414374096,auth -> read -> exit,Mozilla/5.0 (Android 4.4.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,normal,8,6,66060.0,0,0,28,0,2,0,343,0.10301401588877379,normal,99.99873
use_fb37afae,user,2023-04-16 07:06:00,186.63.89.223,tag,biometric,146.0046325774997,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),normal,7,6,186300.0,1,0,14,0,2,0,888,0.0493686048586508,normal,99.99665
use_5df06e8c,user,2023-05-06 10:17:00,49.214.13.158,main,password,108.90167464308831,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.809.0 Safari/536.0",normal,10,5,308940.0,0,0,0,0,2,2,616,0.09004218269616038,normal,99.99703
use_3f5fbf4f,user,2023-07-12 23:54:00,188.145.1.40,main/tags,certificate,180.3711434161837,auth -> read -> exit,Opera/9.98.(Windows NT 5.1; br-FR) Presto/2.9.172 Version/12.00,normal,23,2,121800.0,0,0,2,0,2,1,689,0.17440040623533593,normal,99.99943
use_acf5e81e,user,2023-07-20 03:31:00,100.249.34.186,wp-content/posts/categories,token,139.09106564339544,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ha-NG) AppleWebKit/533.6.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.6.7",normal,3,3,292860.0,0,0,1,0,2,3,1121,0.11967083909502158,normal,99.99875
use_dd6ac7b8,user,2023-02-28 22:14:00,8.4.182.250,list/tag/app,token,94.93769152824524,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:5.0; gd-GB) AppleWebKit/533.40.7 (KHTML, like Gecko) Version/5.0 Safari/533.40.7",normal,22,1,53760.0,0,0,0,0,2,3,595,0.1403485040080817,normal,99.99925
use_3803dcee,user,2023-04-11 18:58:00,94.151.95.32,tag,password,97.34626804654444,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; bhb-IN) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/4.0.3 Safari/532.9.3",normal,18,1,164820.0,0,0,14,0,2,2,888,0.005506899197264992,normal,99.99858
use_186b2880,user,2023-04-19 04:20:00,97.31.249.30,search/wp-content,certificate,127.1948561377072,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),normal,4,2,48660.0,1,0,2,0,2,1,879,0.14840493854522485,normal,99.9982
use_b758588d,user,2023-03-25 21:26:00,48.255.212.4,main/tags,token,141.7173590027696,auth -> read -> exit,Opera/8.19.(Windows NT 10.0; bo-CN) Presto/2.9.174 Version/12.00,normal,21,5,158820.0,0,0,1,0,2,3,689,0.1397610123671159,normal,99.99917
edg_b93b17fb,edge_device,2023-01-04 15:05:00,128.138.171.118,wp-content/posts,token,125.41592525416294,auth -> read -> exit,FW_v4.0_MAC_86:56:47:fa:5e:1e,normal,15,2,999999.0,1,1,0,0,0,3,1119,-0.07450930447997373,insider_drift,45.496426
use_c17af08a,user,2023-01-21 20:00:12,25.94.1.182,/login,password,0.0,auth_failed,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.4.20) Gecko/7971-03-13 01:44:44 Firefox/10.0,brute_force,20,5,2.0,1,0,29,0,2,2,0,0.09384620237079089,normal,99.99949
edg_3acb43a3,edge_device,2023-08-02 02:13:00,170.111.212.9,category,token,108.64012376251996,auth -> read -> exit,FW_v1.0_MAC_3c:60:39:10:d6:08,normal,2,2,39720.0,1,0,1,0,0,3,360,-0.006337089492835513,low_and_slow_exfiltration,91.187805
edg_ad9fb00d,edge_device,2023-06-06 16:35:00,159.36.253.179,blog/app/category,password,115.50583662474484,auth -> read -> exit,FW_v4.0_MAC_c4:1c:03:68:9a:6c,normal,16,1,97920.0,0,0,16,0,0,2,173,0.04825084145439362,credential_stuffing,99.97026
edg_0f44704f,edge_device,2023-02-15 02:08:00,108.235.250.92,blog/categories/search,certificate,127.1957323754789,auth -> read -> exit,FW_v4.0_MAC_80:3f:ef:9b:ce:8b,normal,2,2,286620.0,0,0,30,0,0,1,189,0.15626509332978944,normal,99.99933
use_bff15840,user,2023-07-24 00:08:00,184.153.183.251,list/posts/app,password,134.35278602503368,auth -> read -> exit,Opera/8.73.(Windows NT 5.2; bho-IN) Presto/2.9.182 Version/12.00,normal,0,0,105720.0,0,0,44,0,2,2,580,0.007288718614757661,normal,99.99846
use_48998e5f,user,2023-01-30 23:49:00,40.91.167.249,list/posts/list,token,119.10775037533848,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.883.0 Safari/531.0",normal,23,0,121380.0,0,0,29,0,2,3,583,0.055815695382742225,normal,99.99922
use_ce9e1a11,user,2023-07-15 16:47:00,128.128.44.124,wp-content,token,91.95776384274596,auth -> read -> exit,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4496-11-26 08:33:29 Firefox/3.8,normal,16,5,257340.0,0,0,0,0,2,3,1070,0.09699005347154388,normal,99.99729
edg_1d181ee9,edge_device,2023-01-05 14:00:00,191.61.104.45,posts/categories,password,89.88726325309888,auth -> read -> exit,FW_v3.0_MAC_74:37:e7:71:16:9a,normal,14,3,216900.0,1,0,2,0,0,2,718,0.09670029717584366,normal,99.99849
use_8e4c3ab5,user,2023-06-04 23:37:00,27.5.114.61,blog/posts/search,token,88.83592061046421,auth -> read -> exit,Opera/9.40.(Windows 98; Win 9x 4.90; ka-GE) Presto/2.9.165 Version/12.00,normal,23,6,314880.0,1,0,0,0,2,3,227,0.1060108491693127,normal,99.99909
use_3b048a8b,user,2023-07-12 02:44:00,76.83.77.16,main/categories,biometric,118.190018327398,auth -> read -> exit,Mozilla/5.0 (Windows 95; ber-MA; rv:1.9.2.20) Gecko/3806-05-26 01:24:24 Firefox/15.0,normal,2,2,31680.0,0,0,14,0,2,0,633,0.12484766237405326,normal,99.9989
use_46a56fe8,user,2023-01-10 04:00:08,62.108.138.200,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),brute_force,4,1,2.0,1,0,17,0,2,2,0,0.10632855309291761,normal,99.99895
use_3b048a8b,user,2023-02-05 19:49:00,76.83.77.16,main/categories,biometric,150.6960292004396,auth -> read -> exit,Mozilla/5.0 (Windows 95; ber-MA; rv:1.9.2.20) Gecko/3806-05-26 01:24:24 Firefox/15.0,normal,19,6,61080.0,0,0,14,0,2,0,633,0.0543536988670249,normal,99.99887
use_18fdd2b9,user,2023-02-20 20:30:00,30.122.114.138,app/app,password,163.02929008056228,auth -> read -> exit,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/38.0.803.0 Safari/531.1",normal,20,0,157980.0,0,0,0,0,2,2,83,0.10268369526012244,normal,99.99635
use_acf5e81e,user,2023-04-05 06:53:00,100.249.34.186,wp-content/main/categories,password,112.89443852633464,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ha-NG) AppleWebKit/533.6.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.6.7",normal,6,2,60600.0,1,0,1,0,2,2,1116,0.04805644405498288,normal,99.99225
ser_acdabacc,service_account,2023-04-28 02:26:00,220.235.186.181,posts,token,143.28262118587693,auth -> read -> exit,FW_v2.0_MAC_ee:7e:14:29:d6:a1,normal,2,4,37860.0,1,0,2,0,1,3,704,0.06988296193192944,credential_stuffing,99.97153
use_5037cd6b,user,2023-06-09 02:03:00,51.38.255.215,tags,token,96.15583963542032,auth -> read -> exit,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.7y3112.0 Mobile/53V269 Safari/532.1",normal,2,4,463560.0,0,0,15,0,2,3,984,0.1360607248318948,normal,99.99906
use_db87d29c,user,2023-03-03 09:24:00,157.162.52.71,blog,certificate,128.37947525317514,auth -> read -> exit,Opera/9.36.(X11; Linux x86_64; sl-SI) Presto/2.9.172 Version/10.00,normal,9,4,222420.0,0,0,16,0,2,1,169,0.1639790815658972,normal,99.9995
use_48998e5f,user,2023-03-10 17:09:00,209.89.163.88,list/posts/list,token,140.91714139170938,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.883.0 Safari/531.0",normal,17,4,68580.0,1,0,29,0,2,3,583,0.11452841548390091,normal,99.99869
use_297ca4ff,user,2023-07-16 16:07:00,162.54.225.96,tag/tags/main,password,134.94411570838997,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),normal,16,6,25440.0,0,0,29,0,2,2,979,0.12216731716389884,normal,99.99826
use_b758588d,user,2023-02-22 09:40:00,48.255.212.4,main/tags,token,107.08052241738524,auth -> read -> exit,Opera/8.19.(Windows NT 10.0; bo-CN) Presto/2.9.174 Version/12.00,normal,9,2,10380.0,0,0,1,0,2,3,689,0.1215479910457018,normal,99.99547
use_34e50699,user,2023-03-21 20:27:00,160.243.33.51,category/search/categories,biometric,105.98577905046328,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),normal,20,1,180000.0,0,0,0,0,2,0,421,0.08386748473284272,normal,99.99846
